charging_scenario;pv_mw;bess_power_mw;bess_duration_h;bess_energy_mwh;contract_share;year;merchant_revenue_eur;ppa_delivered_mwh;total_output_mwh;rev_da_eur;rev_idc_eur;rev_afrr_up_capacity_eur;rev_afrr_up_activation_eur;rev_afrr_dn_capacity_eur;rev_afrr_dn_activation_eur;hydro_annual_mwh;pv_annual_mwh;pv_curtailed_mwh;bess_charge_mwh;bess_discharge_mwh;hydro_to_bess_mwh;ppa_shortfall_mwh;total_cycles;final_soc_mwh;final_degradation;total_throughput_mwh;solve_time_s;status
A;2;6;4;24;0.5;2033;69475.86716;1625.17813;19545.25808;61532.02944;0;7649.139118;294.6986;0;0;16256.77;3249.856261;108.2398044;57.68455766;40.6318205;0;82.71218101;2;22.798382;0.999929035;98.31637816;59.1;ok
A;2;6;4;24;0.5;2034;79239.4487;1570.972396;22503.99551;58592.95418;0;19490.03029;1156.464238;0;0;19281.22;3137.784977;163.8278631;97.08887924;95.56951177;0;128.3784636;4;1.199829684;0.99985807;192.658391;62.6;ok
A;2;6;4;24;0.75;2027;501460.3162;1734.856574;39279.31157;62558.072;0;430154.8037;8747.440537;0;0;36618.73;2287.048059;704.2281715;528.7952784;475.4683117;0;905.2020577;20;1.199148418;0.999290349;1004.26359;62.9;ok
A;2;6;4;24;0.75;2028;172060.6448;2380.895027;14239.99878;54075.03537;0;115828.0257;2157.583677;0;0;10821.03;3173.695047;32.46778828;296.3083156;270.8826158;0;245.9583358;11;1.19953163;0.999609692;567.1909315;71.1;ok
A;2;6;4;24;0.75;2029;85269.29055;2277.312041;30125.76674;35045.55001;0.267630488;47970.43756;2253.035346;0;0;27009.05;3020.50071;344.9702594;119.4878254;115.2791464;0;336.4070557;4;1.199829684;0.99985807;234.7669718;60.4;ok
A;2;6;4;24;0.75;2030;38664.58154;2478.803042;28400.5276;33178.04524;0;5068.620888;417.9154095;0;0;25035.85;3303.373624;77.80263877;86.3577389;65.86494843;0;121.8474585;3;22.79757299;0.999893552;152.2226873;61.7;ok
A;2;6;4;24;0.75;2031;49342.36279;2459.205737;32471.00169;43882.91677;0;4779.016565;680.4294463;0;0;29098.24;3261.59309;65.9893356;122.613906;118.030881;0;128.4415118;5;1.199787105;0.999822587;240.644787;58.6;ok
A;2;6;4;24;0.75;2032;43776.33425;2360.613945;26913.26068;33048.04466;0;10674.22597;54.063625;0;0;23708.16;3146.629196;230.8011078;55.51504581;58.98398336;0;214.0950672;2;1.199914842;0.999929035;114.4990292;58.7;ok
A;2;6;4;24;0.75;2033;36555.68191;2451.792628;19548.38345;31390.85409;0;4863.904219;300.9236;0;0;16256.77;3268.723504;107.2608449;39.79627427;24.88994294;0;110.0428394;1;22.799191;0.999964517;64.68621721;56.4;ok
A;2;6;4;24;0.75;2034;32012.71964;2417.121166;22525.63426;26509.45639;0;5503.263254;0;0;0;19281.22;3220.559687;162.5473972;15.59463507;23.8545769;0;131.905124;0;1.2;1;39.44921198;58.3;ok
A;2;6;4;24;1;2027;446585.2701;2379.259645;39318.20163;33287.88227;0;405300.9424;7996.445446;0;0;36618.73;2378.689564;678.8893346;462.4926102;417.1221698;0;1140.811863;18;1.199233577;0.999361314;879.61478;51.3;ok
A;2;6;4;24;1;2028;74931.1839;3328.213589;14266.91338;10871.96547;0;62477.26981;1581.94862;0;0;10821.03;3328.213589;31.50147981;142.7560818;135.7566899;0;174.2575616;5;1.199787105;0.999822587;278.5127717;51.5;ok
A;2;6;4;24;1;2029;39992.23308;3070.708888;30146.65894;5208.98244;0.250340651;33657.18939;1125.810909;0;0;27009.05;3069.79124;334.4214134;80.74614211;81.18744762;0;414.2499073;3;1.199872263;0.999893552;161.9335897;50.6;ok
A;2;6;4;24;1;2030;10233.86368;3304.884686;28401.35483;4503.689041;0;5329.67748;400.497155;0;0;25035.85;3303.814253;76.98419932;86.73554921;66.1974232;0;162.6493155;3;22.79757299;0.999893552;152.9329724;46.8;ok
A;2;6;4;24;1;2031;15598.81722;3274.604009;32488.8007;11052.83546;0;4161.749954;384.2318028;0;0;29098.24;3272.864878;51.97549796;125.355955;120.4439195;0;175.5923222;5;1.199787105;0.999822587;245.7998745;47.6;ok
A;2;6;4;24;1;2032;15846.78625;3147.37651;26913.47093;5508.966796;0;10283.75583;54.063625;0;0;23708.16;3146.955446;230.6066822;55.38322107;58.8679846;0;285.5688397;2;1.199914842;0.999929035;114.2512057;46.8;ok
A;2;6;4;24;1;2033;8835.046268;3268.973504;19552.76101;3784.517762;0;4833.534906;216.9936;0;0;16256.77;3268.973504;102.8888395;43.91827971;28.51750707;0;146.8071192;1;22.799191;0.999964517;72.43578677;48.5;ok
A;2;6;4;24;1;2034;7643.456016;3222.261088;22527.87619;2090.386252;0;5553.069764;0;0;0;19281.22;3222.261088;160.2317591;16.20887293;24.39510622;0;176.440632;0;1.2;1;40.60397914;47;ok
A;2;8;2;16;0;2027;712628.1398;0;38849.5579;183965.2537;0.797285526;504077.5217;24584.56706;0;0;36618.73;1207.853129;862.6850329;1449.533346;1282.338172;0;0;85;0.797587186;0.996983982;2731.871518;54.5;ok
A;2;8;2;16;0;2028;464588.4387;0.209772658;13694.00469;275094.1643;0.097381354;168673.0017;20821.17531;0;0;10821.03;874.6401547;109.0036589;2518.827337;2223.320452;0;0;148;0.795798865;0.994748581;4742.147789;51.7;ok
A;2;8;2;16;0;2029;387652.913;0;29638.13098;278817.7586;0.02093;91621.60326;17213.53022;0;0;27009.05;513.006069;385.6998438;2586.252882;2282.654646;0;0;152;0.79568532;0.99460665;4868.907528;49;ok
A;2;8;2;16;0;2030;369457.6976;0;27826.41186;306871.1756;0;42541.72896;20044.79307;0;0;25035.85;389.2172388;115.6077393;2962.709023;2600.513014;0;0;174;15.10615572;0.993826034;5563.222037;48.4;ok
A;2;8;2;16;0;2031;369380.5763;0;31931.67512;321008.7751;0;27738.80284;20632.99837;0;0;29098.24;455.2136559;79.06380007;2915.918875;2572.76084;0;0;172;0.795117599;0.993896999;5488.679715;49.2;ok
A;2;8;2;16;0;2032;359669.4117;0;26357.79556;299618.8639;0;38504.08912;21546.45867;0;0;23708.16;376.6813084;259.0910118;2797.173029;2468.265532;0;0;165;0.795316302;0.994145377;5265.438562;47.9;ok
A;2;8;2;16;0;2033;342044.3015;0;19008.84939;291455.6292;0;31947.29007;18641.38225;0;0;16256.77;427.4769135;117.6132944;2870.690415;2519.533412;0;0;168;15.10939173;0.994038929;5390.223827;47.7;ok
A;2;8;2;16;0;2034;345626.4776;0;21903.16551;271064.3064;0;48276.56579;26285.60534;0;0;19281.22;440.7279701;180.308095;2777.665655;2451.098741;0;0;163;0.795373074;0.994216342;5228.764395;49.7;ok
A;2;8;2;16;0.25;2027;658056.9721;532.3603766;39169.71299;121207.8826;0;527753.9046;9095.184912;0;0;36618.73;2083.154452;809.6465214;627.2705351;558.7492802;0;347.6575006;37;0.798949716;0.998687145;1186.019815;57.9;ok
A;2;8;2;16;0.25;2028;354148.2621;672.716899;14118.00017;144371.4038;0;202155.1979;7621.660378;0;0;10821.03;2688.330134;45.33649388;768.8045231;683.3010039;0;202.9008887;45;0.798722628;0.998403285;1452.105527;61.3;ok
A;2;8;2;16;0.25;2029;251366.8366;632.0966992;29992.07704;129795.8134;0;113318.4575;8252.565702;0;0;27009.05;2505.393682;370.6719232;608.89319;542.5792473;0;239.1429996;36;0.798978102;0.998722628;1151.472437;59.4;ok
A;2;8;2;16;0.25;2030;204749.3571;669.487719;28274.39576;147377.9459;0;51513.94403;5857.467155;0;0;25035.85;2675.181642;94.13000849;698.2223505;607.7006423;0;197.3957813;40;15.1784266;0.998580697;1305.922993;60.6;ok
A;2;8;2;16;0.25;2031;202534.5714;697.3965298;32357.66202;158254.0008;0;39545.83152;4734.739055;0;0;29098.24;2774.72505;85.33968181;590.1315997;526.0700331;0;165.152553;34;0.799034874;0.998793593;1116.201633;60.5;ok
A;2;8;2;16;0.25;2032;196242.7721;652.8486162;26797.66368;139623.5273;0;51918.65422;4700.59057;0;0;23708.16;2609.079119;247.7198655;576.1463652;513.7625208;0;205.3877212;34;0.799034874;0.998793593;1089.908886;59.1;ok
A;2;8;2;16;0.25;2033;185278.1867;681.3397783;19435.44585;139704.4392;0;39571.78798;6001.959515;0;0;16256.77;2724.763521;115.8108694;575.2062328;499.443014;0;172.6053774;33;15.18220195;0.998829075;1074.649247;56.9;ok
A;2;8;2;16;0.25;2034;201686.7166;651.5186857;22384.07523;131498.2173;0;63273.1665;6915.332868;0;0;19281.22;2601.1884;167.6425566;629.8707625;561.0404697;0;198.1567442;37;0.798949716;0.998687145;1190.911232;59.4;ok
A;2;8;2;16;0.5;2027;626577.9856;1083.012858;39208.90235;96724.83004;0;522213.9636;7639.191978;0;0;36618.73;2138.153701;791.3229443;590.5948628;526.475248;0;677.0228958;34;0.799034874;0.998793593;1117.070111;61.3;ok
A;2;8;2;16;0.5;2028;284307.2458;1457.293114;14186.91248;103342.5657;0;177617.0107;3347.669394;0;0;10821.03;2912.96547;42.41352285;547.0921576;488.1947947;0;293.9424617;32;0.799091646;0.998864558;1035.286952;69.3;ok
A;2;8;2;16;0.5;2029;154943.3498;1453.878074;30072.66942;71030.85021;0;79998.82879;3913.67084;0;0;27009.05;2893.022919;368.354913;223.5809627;203.5044872;0;288.6013235;13;0.799630981;0.999538727;427.0854499;64.5;ok
A;2;8;2;16;0.5;2030;82242.86059;1627.295425;28375.32639;64830.23864;0;15990.57748;1422.044469;0;0;25035.85;3252.766838;93.07063598;121.6965268;100.3416208;0;106.4715753;6;15.19676399;0.999787105;222.0381476;61.2;ok
A;2;8;2;16;0.5;2031;81338.91569;1641.229234;32448.92475;76495.41362;0;4281.493002;562.0090701;0;0;29098.24;3265.2599;88.78159211;96.15483946;91.37045742;0;83.86893157;5;0.79985807;0.999822587;187.5252969;59.9;ok
A;2;8;2;16;0.5;2032;82290.6412;1554.016675;26886.80021;63870.03168;0;17950.66945;469.9400643;0;0;23708.16;3105.184733;247.7506252;80.00999145;77.16251185;0;162.4559993;4;0.799886456;0.99985807;157.1725033;59.6;ok
A;2;8;2;16;0.5;2033;70158.71377;1623.752011;19542.13612;61421.90734;0;8519.812836;216.9936;0;0;16256.77;3247.004022;115.8041773;52.97242347;39.86209645;0;84.13830038;2;15.19892133;0.999929035;92.83451992;57.7;ok
A;2;8;2;16;0.5;2034;82212.60337;1565.845894;22494.55914;59316.36949;0;21639.12556;1257.108324;0;0;19281.22;3127.475592;167.7218571;103.5042709;97.83795708;0;133.5049659;6;0.799829684;0.999787105;201.342228;64;ok
A;2;8;2;16;0.75;2027;576315.2007;1680.862977;39227.9725;66576.47766;0;502590.153;7148.569995;0;0;36618.73;2224.36503;787.6007202;508.1057584;453.8851746;0;959.1906545;30;0.799148418;0.998935523;961.990933;64.5;ok
A;2;8;2;16;0.75;2028;189996.9059;2349.850917;14225.447;57064.93039;0;130766.7856;2165.189936;0;0;10821.03;3132.411098;40.19053437;329.8695184;297.0389392;0;277.0024457;19;0.799460665;0.999325831;626.9084576;69.7;ok
A;2;8;2;16;0.75;2029;93475.22391;2268.767266;30108.79921;34919.25452;0;55964.98535;2590.984046;0;0;27009.05;3016.931142;356.8589501;111.1687031;104.5822048;0;344.9518308;6;0.799829684;0.999787105;215.7509079;62.8;ok
A;2;8;2;16;0.75;2030;37884.98162;2478.781014;28393.53149;32666.24356;0;5040.975035;177.763025;0;0;25035.85;3303.344253;92.29769967;71.89204886;56.51224224;0;121.8694866;4;15.19784266;0.99985807;128.4042911;60.6;ok
A;2;8;2;16;0.75;2031;46699.65778;2458.412064;32449.18182;41946.51237;0;4387.304352;365.8410566;0;0;29098.24;3262.924844;90.17257733;97.09891032;92.20101357;0;129.2351845;5;0.79985807;0.999822587;189.2999239;62.5;ok
A;2;8;2;16;0.75;2032;43855.61479;2360.883335;26895.2742;31696.06295;0;12105.48822;54.063625;0;0;23708.16;3145.9727;247.3137855;39.65886422;41.65399921;0;213.8256773;2;0.799943228;0.999929035;81.31286343;62.1;ok
A;2;8;2;16;0.75;2033;36643.27981;2451.792628;19546.40382;30961.09357;0;5465.192645;216.9936;0;0;16256.77;3268.723504;113.9161669;33.14095229;22.41031864;0;110.0428394;1;15.19946067;0.999964517;55.55127093;56.3;ok
A;2;8;2;16;0.75;2034;32301.14613;2417.121166;22518.88007;25973.7475;0;6327.39863;0;0;0;19281.22;3220.559687;166.3850101;11.75702218;17.10037821;0;131.905124;0;0.8;1;28.85740039;61.3;ok
A;2;8;2;16;1;2027;515800.3712;2326.983556;39263.40177;36270.74415;0;473301.6605;6227.96662;0;0;36618.73;2326.945845;768.4450173;424.6806462;380.4706746;0;1193.087952;25;0.799290349;0.999112936;805.1513209;53.7;ok
A;2;8;2;16;1;2028;79391.49274;3319.016454;14258.43396;11032.85201;0;66880.10971;1478.531024;0;0;10821.03;3319.016454;38.56282445;144.8918728;134.2590734;0;183.4546973;8;0.799772912;0.999716139;279.1509463;50.2;ok
A;2;8;2;16;1;2029;44468.27106;3069.72913;30129.01121;4127.324627;0;39180.15453;1160.7919;0;0;27009.05;3069.375966;353.2494113;62.33341741;61.6071267;0;415.2296648;3;0.799914842;0.999893552;123.9405441;50.1;ok
A;2;8;2;16;1;2030;9286.530987;3304.884686;28393.80538;4042.952625;0;5085.542837;158.035525;0;0;25035.85;3303.814253;92.33465089;71.38509763;56.06612516;0;162.6493155;3;15.198382;0.999893552;127.4512228;49.1;ok
A;2;8;2;16;1;2031;13625.46498;3274.604009;32467.73885;9195.447556;0;4155.67233;274.34509;0;0;29098.24;3274.604009;73.19242157;102.3999006;96.8656319;0;175.5923222;6;0.799829684;0.999787105;199.2655325;51.2;ok
A;2;8;2;16;1;2032;15977.22688;3147.37651;26896.84947;4277.068293;0;11646.09496;54.063625;0;0;23708.16;3147.37651;245.7151377;39.85370199;41.82545645;0;285.5688397;2;0.799943228;0.999929035;81.67915844;52.7;ok
A;2;8;2;16;1;2033;8560.449021;3268.973504;19548.79508;2988.669718;0;5354.785703;216.9936;0;0;16256.77;3268.785208;111.2067355;35.78867957;24.73987552;0;146.8071192;1;15.19946067;0.999964517;60.52855508;50.7;ok
A;2;8;2;16;1;2034;7890.164197;3222.261088;22520.46674;1523.473119;0;6366.691078;0;0;0;19281.22;3222.261088;164.8139813;11.62665074;16.98565135;0;176.440632;0;0.8;1;28.61230209;49;ok
A;2;8;4;32;0;2027;803157.4988;0;38823.29934;190031.2473;0.0031925;576134.8763;36991.37199;0;0;36618.73;1031.116184;731.1283391;1757.826986;1560.388618;0;0;51;1.597104623;0.998190389;3318.215604;50.3;ok
A;2;8;4;32;0;2028;509795.4948;0;13606.4153;276316.4831;0;200954.2051;32524.80667;0;0;10821.03;762.869241;94.15626249;2645.445647;2341.498946;0;0;78;1.595571776;0.99723236;4986.944593;51.6;ok
A;2;8;4;32;0;2029;417609.1038;0;29624.7898;285541.7508;0.34043;109929.3712;22137.64137;0;0;27009.05;441.139813;359.095595;2684.723387;2376.060104;0;0;79;1.595515004;0.997196878;5060.783492;50.4;ok
A;2;8;4;32;0;2030;384983.5466;0;27795.71762;304242.5755;0;54819.02197;25921.94907;0;0;25035.85;363.9700379;88.48036062;3015.083603;2639.848785;0;0;88;30.30507705;0.996877534;5654.932388;51.1;ok
A;2;8;4;32;0;2031;389338.1367;0;31956.0395;329341.2236;0;37550.84373;22446.06939;0;0;29098.24;403.3037528;46.39757706;3000.495001;2653.942434;0;0;88;1.595004055;0.996877534;5654.437435;49.8;ok
A;2;8;4;32;0;2032;381106.9234;0;26381.99943;307249.2891;0;50305.65621;23551.97803;0;0;23708.16;351.0436468;226.7452885;2855.156414;2526.045232;0;0;84;1.595231144;0.997019465;5381.201646;49.2;ok
A;2;8;4;32;0;2033;364518.7537;0;18984.36146;300377.219;0;42033.75756;22107.77719;0;0;16256.77;375.0548985;114.2976725;2926.428052;2570.515353;0;0;86;21.04873718;0.9969485;5496.943405;49.9;ok
A;2;8;4;32;0;2034;374703.8832;0;21886.95789;280325.488;0;63286.51321;31091.88203;0;0;19281.22;420.531389;169.6821297;2808.488201;2484.978014;0;0;82;1.595344688;0.99709043;5293.466215;50.1;ok
A;2;8;4;32;0.25;2027;726018.0069;517.1108266;39206.70932;128077.8669;0.357935891;584631.3948;13308.38724;0;0;36618.73;2022.766581;698.4228411;798.8820862;716.5212966;0;362.9070505;23;1.598694242;0.999183901;1515.403383;61.3;ok
A;2;8;4;32;0.25;2028;383457.0997;647.5738313;14090.50867;151067.7433;0;221479.4473;10909.90914;0;0;10821.03;2587.807047;37.90088557;876.7632187;785.0595134;0;228.0439565;25;1.598580697;0.999112936;1661.822732;67.2;ok
A;2;8;4;32;0.25;2029;274945.9519;608.0527372;29988.38111;140319.0217;0.302210163;124489.0201;10137.60794;0;0;27009.05;2404.861793;348.0374558;732.0595463;657.7188809;0;263.1869616;21;1.598807786;0.999254866;1389.778427;61.2;ok
A;2;8;4;32;0.25;2030;217608.2358;652.1838375;28276.90857;154789.4366;0;56097.44047;6721.358734;0;0;25035.85;2606.386643;65.58193213;795.5654257;686.610267;0;214.6996628;23;30.37519059;0.999183901;1482.175693;62.7;ok
A;2;8;4;32;0.25;2031;214322.2286;685.9780975;32382.04733;165896.8033;0;42433.38418;5992.041153;0;0;29098.24;2727.653854;48.32257387;674.2199035;606.8214774;0;176.5709853;20;1.598864558;0.999290349;1281.041381;60.1;ok
A;2;8;4;32;0.25;2032;220632.8803;619.7042627;26805.9737;156762.7703;0;57870.46759;5999.642361;0;0;23708.16;2476.083915;217.5506356;739.310799;664.1017722;0;238.5320747;21;1.598807786;0.999254866;1403.412571;58.9;ok
A;2;8;4;32;0.25;2033;195962.7452;667.1555921;19427.72032;145996.4322;0;42853.53945;7112.773561;0;0;16256.77;2668.026776;110.5415317;637.2123155;556.1256378;0;186.7895636;18;20.9251937;0.999361314;1193.337953;61.8;ok
A;2;8;4;32;0.25;2034;224053.3304;618.9294839;22369.36389;146485.5258;0;69108.85385;8458.95075;0;0;19281.22;2470.821593;159.9669899;767.9131364;689.2719574;0;230.745946;22;1.598751014;0.999219384;1457.185094;61.4;ok
A;2;8;4;32;0.5;2027;693056.6999;1061.779446;39246.66137;102176.6297;0;580252.505;10627.56524;0;0;36618.73;2085.774587;693.421036;740.8758853;665.4759696;0;698.2563083;21;1.598807786;0.999254866;1406.351855;62.5;ok
A;2;8;4;32;0.5;2028;306093.3614;1433.14633;14180.85205;106351.0748;0;195443.7647;4298.521871;0;0;10821.03;2864.627019;36.04274478;601.8013872;543.0936048;0;318.0892458;17;1.599034874;0.999396796;1144.894992;75.6;ok
A;2;8;4;32;0.5;2029;163893.3881;1452.649157;30089.61733;71867.03806;0.284920326;87286.57772;4739.487367;0;0;27009.05;2886.19355;343.719558;255.0456875;237.9476437;0;289.8302404;7;1.599602595;0.999751622;492.9933312;68.3;ok
A;2;8;4;32;0.5;2030;85609.90945;1625.600395;28393.67756;66447.13029;0;17622.45899;1540.320175;0;0;25035.85;3249.753914;62.88724902;154.8928379;122.8001759;0;108.1666058;4;30.39568532;0.99985807;277.6930138;64.9;ok
A;2;8;4;32;0.5;2031;85267.27907;1641.85246;32483.36509;79422.81495;0;5094.370234;750.0938841;0;0;29098.24;3263.402073;54.99062603;131.803632;129.4946349;0;83.24570603;4;1.599772912;0.99985807;261.2982669;63.9;ok
A;2;8;4;32;0.5;2032;86917.18995;1554.65804;26918.49827;66294.63718;0;20083.87549;538.6772735;0;0;23708.16;3104.813759;218.894592;109.2369988;109.6361598;0;161.8146344;3;1.599829684;0.999893552;218.8731586;62.9;ok
A;2;8;4;32;0.5;2033;72033.6629;1624.095429;19548.12518;62350.3061;0;9348.168194;335.1886;0;0;16256.77;3247.690859;109.3744149;58.71534923;45.91431689;0;83.79488207;1;22.13474568;0.999964517;104.6296661;62.9;ok
A;2;8;4;32;0.5;2034;86861.21373;1561.18715;22506.55888;61243.076;0;24328.26005;1289.877676;0;0;19281.22;3118.214485;159.9902502;120.4969845;119.5457438;0;138.1637098;3;1.599829684;0.999893552;240.0427283;68.1;ok
A;2;8;4;32;0.75;2027;638189.6558;1661.069933;39274.36937;71513.86972;0;556305.0323;10370.75377;0;0;36618.73;2191.096652;681.478771;647.4960852;583.3019433;0;978.9836985;19;1.59892133;0.999325831;1230.798028;67.1;ok
A;2;8;4;32;0.75;2028;197435.8721;2346.597233;14239.80061;58322.13711;0;136591.1417;2522.593299;0;0;10821.03;3128.072852;23.99257803;350.4057212;321.8649736;0;280.2561305;10;1.599432279;0.999645174;672.2706948;83.7;ok
A;2;8;4;32;0.75;2029;102633.2344;2266.592847;30126.92308;36639.94243;0.267630488;63075.40973;2917.614571;0;0;27009.05;3004.254723;334.9848202;145.7192515;141.7403801;0;347.1262499;4;1.599772912;0.99985807;287.4596316;65.6;ok
A;2;8;4;32;0.75;2030;39998.45002;2478.74936;28409.5161;33846.38638;0;5732.130384;419.9332595;0;0;25035.85;3304.008881;63.73003984;99.79508056;74.31319075;0;121.901141;2;30.39784266;0.999929035;174.1082713;64.2;ok
A;2;8;4;32;0.75;2031;52136.38085;2457.682558;32494.48469;46026.31163;0;5350.90396;759.1652579;0;0;29098.24;3267.685805;43.10033623;139.4101903;136.1882585;0;129.9646905;4;1.599772912;0.99985807;275.5984488;64.4;ok
A;2;8;4;32;0.75;2032;48844.67709;2360.594713;26929.22082;34320.58297;0;14447.66306;76.4310539;0;0;23708.16;3146.919022;216.2035383;69.82278891;74.95193348;0;214.1142995;2;1.599886456;0.999929035;144.7747224;62.3;ok
A;2;8;4;32;0.75;2033;38479.45392;2451.792628;19553.52398;31979.03237;0;6199.49795;300.9236;0;0;16256.77;3268.723504;106.7213728;40.33574644;30.03047763;0;110.0428394;1;21.82511607;0.999964517;70.36622407;61.5;ok
A;2;8;4;32;0.75;2034;34393.62434;2417.121166;22532.38846;27022.80322;0;7370.821121;0;0;0;19281.22;3220.559687;158.7097843;19.43224797;30.6087756;0;131.905124;0;1.6;1;50.04102356;66.1;ok
A;2;8;4;32;1;2027;570273.1762;2311.284682;39315.89692;40347.90588;0;520847.2166;9078.053783;0;0;36618.73;2310.729154;661.0524974;548.2898573;496.0006215;0;1208.786827;16;1.599091646;0.999432279;1044.290479;56.2;ok
A;2;8;4;32;1;2028;86202.95938;3316.804768;14273.26333;11959.58798;0;72319.87672;1923.494683;0;0;10821.03;3316.804768;21.36368285;164.3026998;158.0947732;0;185.6663826;5;1.599716139;0.999822587;322.397473;54.2;ok
A;2;8;4;32;1;2029;50797.71529;3069.72913;30158.07805;6104.201634;0.250340651;43390.45864;1302.804671;0;0;27009.05;3068.811482;322.0697954;94.07751754;96.29469557;0;415.2296648;2;1.599886456;0.999929035;190.3722131;53.3;ok
A;2;8;4;32;1;2030;11817.50539;3304.884686;28410.78051;5111.271842;0;6280.509384;425.7241595;0;0;25035.85;3304.15978;62.04106975;101.3331515;75.6666932;0;162.6493155;2;30.39784266;0.999929035;176.9998447;50.2;ok
A;2;8;4;32;1;2031;17906.56347;3274.604009;32506.2949;12549.86847;0;4987.685698;369.0093028;0;0;29098.24;3273.064009;36.24529496;140.8870272;137.4889813;0;175.5923222;4;1.599772912;0.99985807;278.3760085;51.5;ok
A;2;8;4;32;1;2032;20905.1457;3147.37651;26929.45942;6742.509116;0;14086.2059;76.43068327;0;0;23708.16;3146.696481;215.9020204;70.34684782;75.41306831;0;285.5688397;2;1.599886456;0.999929035;145.7599161;51;ok
A;2;8;4;32;1;2033;10852.89962;3268.973504;19556.7799;4398.41523;0;6171.943836;282.5405586;0;0;16256.77;3268.785208;103.1693885;43.8260265;33.10192409;0;146.8071192;1;21.82534264;0.999964517;76.92795059;50.3;ok
A;2;8;4;32;1;2034;10029.74706;3222.261088;22534.65757;2608.556565;0;7421.190499;0;0;0;19281.22;3222.261088;156.3632611;20.07737094;31.17648381;0;176.440632;0;1.6;1;51.25385475;50.3;ok
A;2;10;2;20;0;2027;832838.5237;0;38857.44911;180266.7504;0.76047912;627281.0556;25289.95717;0;0;36618.73;1244.906077;856.8921999;1418.273232;1256.516799;0;0;66;0.997658151;0.997658151;2674.790031;55.3;ok
A;2;10;2;20;0;2028;507305.363;0;13681.51933;269319.4446;0.097381354;215836.6802;22149.14092;0;0;10821.03;926.7609495;117.8806575;2457.829544;2171.330502;0;0;115;0.995919505;0.995919505;4629.160046;55.9;ok
A;2;10;2;20;0;2029;414783.6654;0.065;29623.55673;277894.0072;0.02093;117886.8973;19002.74003;0;0;27009.05;521.0618872;388.3951142;2575.501794;2274.882529;0;0;121;0.99570661;0.99570661;4850.384323;53.3;ok
A;2;10;2;20;0;2030;381796.5213;0;27809.85409;304386.3251;0;54772.56053;22637.63563;0;0;25035.85;395.0755392;112.6917904;2959.766672;2596.23487;0;0;139;18.90629055;0.995067924;5556.001542;52.4;ok
A;2;10;2;20;0;2031;382018.7633;0;31935.54841;323074.6542;0;37322.24448;21621.86462;0;0;29098.24;455.6996932;69.41225991;2925.084378;2582.515188;0;0;138;0.995103406;0.995103406;5507.599566;54.1;ok
A;2;10;2;20;0;2032;374857.3239;0;26358.88047;301309.212;0;50792.46745;22755.64446;0;0;23708.16;388.1144339;254.1133022;2790.717613;2464.274248;0;0;131;0.995351784;0.995351784;5254.991862;52.5;ok
A;2;10;2;20;0;2033;355713.8768;0;18989.77421;294532.1825;0;40906.47981;20275.21448;0;0;16256.77;411.6693357;112.2666138;2891.844673;2536.461246;0;0;136;18.90831306;0.995174371;5428.305919;53.3;ok
A;2;10;2;20;0;2034;362569.6995;0;21890.54229;270716.9281;0;63295.53498;28557.23647;0;0;19281.22;470.6620564;179.8584232;2748.18124;2426.84224;0;0;129;0.995422749;0.995422749;5175.02348;50.8;ok
A;2;10;2;20;0.25;2027;783489.0647;502.4640854;39148.65043;128793.3874;0;644463.083;10232.59429;0;0;36618.73;1965.09338;806.7150838;748.2630444;666.9103278;0;377.5537916;35;0.99875811;0.99875811;1415.173372;65.6;ok
A;2;10;2;20;0.25;2028;406378.9116;630.658525;14075.18414;155069.7338;0;241912.5713;9396.606467;0;0;10821.03;2521.539227;50.66230833;930.2696154;827.0791473;0;244.9592627;43;0.99847425;0.99847425;1757.348763;72.6;ok
A;2;10;2;20;0.25;2029;286010.7663;599.8991609;29963.62941;139491.5507;0;136507.981;10011.23469;0;0;27009.05;2376.301099;372.2268755;736.4308203;656.5007052;0;271.3405379;34;0.998793593;0.998793593;1392.931525;66.1;ok
A;2;10;2;20;0.25;2030;219828.2535;648.2783926;28258.67696;154285.8307;0;58488.75981;7053.663;0;0;25035.85;2590.359553;88.10104968;789.0733985;685.9634114;0;218.6051077;36;18.97572993;0.998722628;1475.03681;69.6;ok
A;2;10;2;20;0.25;2031;214838.6257;683.2974522;32360.03757;164396.7222;0;45147.90966;5293.993802;0;0;29098.24;2716.857308;71.66617806;661.6728448;590.7142527;0;179.2516306;31;0.998900041;0.998900041;1252.387098;69.5;ok
A;2;10;2;20;0.25;2032;216327.7996;628.7497185;26790.57194;149813.695;0;61268.14391;5245.960684;0;0;23708.16;2512.975842;240.0056382;679.9638689;606.810953;0;229.4866189;32;0.998864558;0.998864558;1286.774822;67.9;ok
A;2;10;2;20;0.25;2033;203209.633;656.2335854;19414.17951;149190.7009;0;46553.47593;7465.456145;0;0;16256.77;2624.338749;111.9763884;679.4654855;589.5054522;0;197.7115703;31;18.97910077;0.998900041;1268.970938;66.9;ok
A;2;10;2;20;0.25;2034;224352.0607;623.9800892;22364.01063;142263.9034;0;73894.81649;8193.340821;0;0;19281.22;2490.904014;165.7193184;742.0783871;661.471729;0;225.6953407;35;0.99875811;0.99875811;1403.550116;71.2;ok
